Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
ELP1_MOUSE,LT-Ctrl,-0.575538452107449,0.33715337583892,-1.70705231906805,3.0,0.186351191480456,0.451100384485033,,0.462962962962963,0.240740740740741
ELP2_MOUSE,LT-Ctrl,-0.17357310546608,0.360319197731545,-0.481720392804048,3.0,0.662961580924069,0.807163325587658,,0.5,0.0555555555555556
ELP3_MOUSE,LT-Ctrl,-0.377671598606125,0.555195787806811,-0.680249394719006,4.0,0.533681623778919,0.722559316067826,,0.472222222222222,0.25
ELP6_MOUSE,LT-Ctrl,-0.0348169648457701,0.405216321769604,-0.0859219211450375,4.0,0.935657480752062,0.969462619370783,,0.641975308641975,0.419753086419753
EM55_MOUSE,LT-Ctrl,,,,,,,,,
EMAL1_MOUSE,LT-Ctrl,,,,,,,,,
EMAL3_MOUSE,LT-Ctrl,-1.13577067054696,0.0981937925974659,-11.56662392299,1.0,0.054902856468122,0.278130638155875,,0.766666666666667,0.211111111111111
EMAL4_MOUSE,LT-Ctrl,-0.700434386027761,0.510840827603756,-1.37114018335877,2.0,0.303911315131095,0.551333337979309,,0.583333333333333,0.0277777777777778
EMB_MOUSE,LT-Ctrl,-0.120437168890534,0.603686557035275,-0.199502817293142,1.0,0.874638455336631,0.937231327694477,,0.592592592592593,0.259259259259259
EMC1_MOUSE,LT-Ctrl,-0.61775464486983,0.349585095730006,-1.7671080730139,6.0,0.127633754322302,0.394080861885649,,0.638888888888889,0.527777777777778
EMC3_MOUSE,LT-Ctrl,-0.646563319552813,0.637465392348353,-1.01427203313884,5.0,0.356991587437553,0.596077853840341,,0.366666666666667,0.144444444444444
EMC6_MOUSE,LT-Ctrl,-1.45785181595306,0.000221093820731,-6593.81529132078,0.0,,,,0.462962962962963,0.0185185185185185
EMD_MOUSE,LT-Ctrl,,,,,,,,,
EMIL1_MOUSE,LT-Ctrl,-0.0232510432984006,0.490957286908114,-0.0473585868229555,3.0,0.965203796530772,0.981282820073106,,0.37037037037037,0.037037037037037
ENAH_MOUSE,LT-Ctrl,-0.119384167507089,0.349563520909391,-0.341523529676412,3.0,0.755231975254006,0.861667230026823,,0.428571428571429,0.206349206349206
ENOA_MOUSE,LT-Ctrl,0.155199382217789,0.55174368044217,0.281288916790875,6.0,0.787937729662956,0.881157064500808,,0.368055555555556,0.368055555555556
ENOB_MOUSE,LT-Ctrl,0.907566330597693,0.403574970265123,2.2488171900291,2.0,0.153477329406212,0.42540568765404,,0.472222222222222,0.25
ENPL_MOUSE,LT-Ctrl,-0.249138355922405,0.0023323974720738,-106.816423403547,0.0,,,,0.533333333333333,0.0888888888888889
ENPP4_MOUSE,LT-Ctrl,,,,,,,,,
EOGT_MOUSE,LT-Ctrl,,,,,,,,,
EP15R_MOUSE,LT-Ctrl,-0.573151820655979,0.399192939292172,-1.43577644853204,5.0,0.210548643544492,0.476267787269091,,0.461538461538462,0.35042735042735
EPB41_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.740740740740741,0.185185185185185
EPB42_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.444444444444444,0.0
EPHB2_MOUSE,LT-Ctrl,-0.566344993809088,0.331889818197663,-1.70642473120941,3.0,0.186469947926129,0.451100384485033,,0.592592592592593,0.148148148148148
EPHB3_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.583333333333333,0.0277777777777778
EPN2_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.444444444444444,0.0
EPN4_MOUSE,LT-Ctrl,-0.0076868709017683,0.49853456166276,-0.015418932794008,4.0,0.988436373142324,0.994312927084907,,0.416666666666667,0.305555555555556
EPS15_MOUSE,LT-Ctrl,0.206781847142833,0.435231246360983,0.475108000337198,2.0,0.681538939685093,0.820144582920936,,0.511111111111111,0.0666666666666667
EPS8_MOUSE,LT-Ctrl,-0.438537452549864,0.2840487939182,-1.54388070620062,2.0,0.26260551699279,0.51615958535596,,0.537037037037037,0.203703703703704
ERAP1_MOUSE,LT-Ctrl,-1.47908571175213,0.862311445800677,-1.71525696307877,4.0,0.161443898421145,0.434973051160155,,0.625,0.291666666666667
ERBIN_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
ERF1_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.777777777777778,0.0
ERF3A_MOUSE,LT-Ctrl,,,,,,,,,
ERF3B_MOUSE,LT-Ctrl,-0.720179646834879,0.26707899689972,-2.69650423730356,5.0,0.0429631903111467,0.250514822137081,,0.604938271604938,0.382716049382716
ERG1_MOUSE,LT-Ctrl,-1.18368586857537,0.081157101421829,-14.5851176032389,2.0,0.004668000468786,0.117884429749044,,0.377777777777778,0.0444444444444444
ERG24_MOUSE,LT-Ctrl,-1.06827639809702,0.296086306107597,-3.60798988693792,1.0,0.172126507530958,0.442217044217416,,0.388888888888889,0.0555555555555556
ERGI2_MOUSE,LT-Ctrl,-0.452410810139585,0.293666604124152,-1.54055927295131,3.0,0.221070706167357,0.483251685994398,,0.422222222222222,0.0888888888888889
ERLN2_MOUSE,LT-Ctrl,-0.618307790185812,0.34672618307623,-1.78327400803727,1.0,0.325358224520106,0.571657441212896,,0.472222222222222,0.138888888888889
ERMP1_MOUSE,LT-Ctrl,-0.871591685246723,0.477809120460253,-1.82414200132295,1.0,0.319240917170084,0.56596530612315,,0.462962962962963,0.240740740740741
ERO1A_MOUSE,LT-Ctrl,,,,,,,,,
ERP29_MOUSE,LT-Ctrl,-1.509694077355,0.314757443904204,-4.79637291061011,2.0,0.0408250344899479,0.247584080132587,,0.333333333333333,0.0
ERP44_MOUSE,LT-Ctrl,-0.886490105580756,0.427701600107943,-2.0726836311976,2.0,0.173961942734513,0.443787985675131,,0.518518518518519,0.0740740740740741
EST1_MOUSE,LT-Ctrl,,,,,,,,,
EST1D_MOUSE,LT-Ctrl,0.880752963654835,0.507437708292944,1.73568686217221,4.0,0.157630809003652,0.430179562635774,,0.62962962962963,0.296296296296296
ESYT1_MOUSE,LT-Ctrl,-0.597539971046043,0.245088179199517,-2.43806116230358,5.0,0.0587938971461071,0.2818109744227,,0.222222222222222,0.111111111111111
ESYT2_MOUSE,LT-Ctrl,-0.398122582022925,0.371615157410838,-1.07133031062773,2.0,0.396157925831114,0.623534149308135,,0.555555555555556,0.111111111111111
ETFB_MOUSE,LT-Ctrl,-0.0427436358101877,0.438437843548133,-0.0974907536819302,1.0,0.938130974541601,0.969929567932245,,0.481481481481482,0.037037037037037
ETHE1_MOUSE,LT-Ctrl,-0.794628694050773,0.293428398720241,-2.70808380346438,6.0,0.0351956059318281,0.236313354113703,,0.395061728395062,0.283950617283951
EVI5_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
EWS_MOUSE,LT-Ctrl,-0.526630417493761,0.407294231927536,-1.29299748489308,1.0,0.419091650434868,0.641866731406967,,0.402777777777778,0.180555555555556
EXC6B_MOUSE,LT-Ctrl,-0.589007689100943,0.218550094458672,-2.69506947850954,1.0,0.226191873385346,0.483805699916754,,0.311111111111111,0.0888888888888889
EXOC1_MOUSE,LT-Ctrl,-0.187623966889223,0.796110586149241,-0.235675759314738,0.0,,,,0.711111111111111,0.0444444444444444
EXOC2_MOUSE,LT-Ctrl,-1.52495674195993,0.361594964604018,-4.21730635444526,1.0,0.148216755480679,0.417941043796347,,0.611111111111111,0.166666666666667
EXOC3_MOUSE,LT-Ctrl,0.937895878194609,0.500704328875023,1.87315312472305,5.0,0.119926743194838,0.387194797290874,,0.523809523809524,0.412698412698413
EXOC4_MOUSE,LT-Ctrl,-0.516120812599396,0.455565419608709,-1.13292359425063,6.0,0.300478686515204,0.549632364955379,,0.598290598290598,0.487179487179487
EXOC5_MOUSE,LT-Ctrl,-0.891182515462503,0.253738015784876,-3.51221519844336,6.0,0.0126373735364624,0.163812674931435,,0.422222222222222,0.311111111111111
EXOC7_MOUSE,LT-Ctrl,-1.3865109294371,0.351049483079913,-3.94961678129425,6.0,0.0075409535254986,0.144604840088722,,0.433862433862434,0.433862433862434
EXOC8_MOUSE,LT-Ctrl,-0.713935326934998,0.230734292408002,-3.09418820880151,3.0,0.0535380457775645,0.274064369058569,,0.296296296296296,0.0740740740740741
EXOG_MOUSE,LT-Ctrl,-0.118118386196524,0.420652072875988,-0.280798298196778,3.0,0.797117014422839,0.886147577109551,,0.244444444444444,0.133333333333333
EXOS6_MOUSE,LT-Ctrl,-0.0677050812517697,0.590035203164826,-0.114747528433242,1.0,0.927267563927944,0.966536242502132,,0.444444444444444,0.0
EXOS8_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.888888888888889,0.0
EXOS9_MOUSE,LT-Ctrl,-0.134373449676976,0.296349685777104,-0.453428689571965,0.0,,,,0.518518518518519,0.0740740740740741
F120A_MOUSE,LT-Ctrl,-0.380882968346142,,,0.0,,,,0.777777777777778,0.0
F13A_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.513888888888889,0.0694444444444444
F13B_MOUSE,LT-Ctrl,-0.515141060546159,0.337864971595356,-1.52469508192497,1.0,0.369551340147098,0.604720374786161,,0.4,0.0666666666666667
F16B1_MOUSE,LT-Ctrl,-0.755218325064842,0.24675777783675,-3.06056543256958,2.0,0.0922263381315185,0.355460054939702,,0.481481481481482,0.148148148148148
F16P1_MOUSE,LT-Ctrl,inf,,,,,0.0,oneConditionMissing,,
F262_MOUSE,LT-Ctrl,0.352865280166302,0.751097151567496,0.469799784794674,2.0,0.684741569084026,0.820544715601691,,0.682539682539683,0.126984126984127
F264_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
F91A1_MOUSE,LT-Ctrl,-0.648441983970553,0.309023264222079,-2.09835976460513,5.0,0.0899402699351763,0.350642711360181,,0.555555555555556,0.333333333333333
FA2H_MOUSE,LT-Ctrl,-0.478435122404858,0.646209649537292,-0.740371368250898,3.0,0.512754266108766,0.708807367856236,,0.377777777777778,0.0444444444444444
FA98B_MOUSE,LT-Ctrl,-0.0413840935713192,0.296955208377748,-0.139361399981494,0.0,,,,0.513888888888889,0.180555555555556
FAAH1_MOUSE,LT-Ctrl,-1.23323511297041,0.613865358776021,-2.00896677966867,4.0,0.114934322956848,0.386454960748388,,0.588888888888889,0.255555555555556
FABPL_MOUSE,LT-Ctrl,inf,,,,,0.0,oneConditionMissing,,
FACR1_MOUSE,LT-Ctrl,-1.11118313092079,0.393607497205112,-2.82307409998784,2.0,0.105912134360771,0.371748687373228,,0.488888888888889,0.266666666666667
FAD1_MOUSE,LT-Ctrl,0.734422204389091,0.43636764706636,1.68303541595375,3.0,0.190957755073584,0.458024448873239,,0.740740740740741,0.296296296296296
FADS2_MOUSE,LT-Ctrl,-1.4294192567784,0.29194385150253,-4.89621291704447,3.0,0.0163017363275038,0.176811140167541,,0.555555555555556,0.222222222222222
FAF1_MOUSE,LT-Ctrl,-0.433324741234533,0.321420127174718,-1.34815683461847,2.0,0.30999956017205,0.556224025250379,,0.424242424242424,0.0909090909090909
FAK1_MOUSE,LT-Ctrl,-0.775946055234238,0.608114962414381,-1.2759857974116,4.0,0.271017383826444,0.523438168280358,,0.414141414141414,0.0808080808080808
FAKD4_MOUSE,LT-Ctrl,-0.722475373440409,0.273219102145139,-2.64430769213427,3.0,0.077369872048203,0.323836810636952,,0.634920634920635,0.301587301587302
FBLN3_MOUSE,LT-Ctrl,0.645979609226967,0.490568378499265,1.31679830486248,3.0,0.279461761605847,0.532477576921307,,0.4,0.0666666666666667
FBLN4_MOUSE,LT-Ctrl,-0.0649420442843891,0.503037355240275,-0.129099844391019,3.0,0.905447776579289,0.953699640841654,,0.433333333333333,0.211111111111111
FBLN5_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.5,0.0555555555555556
FBN1_MOUSE,LT-Ctrl,0.249690153954649,0.78282530088632,0.318960250354643,7.0,0.759063593666004,0.86275033131414,,0.51358024691358,0.51358024691358
FBX2_MOUSE,LT-Ctrl,0.355095734200672,0.476806205208717,0.744738072452797,4.0,0.497805773000567,0.695110372959431,,0.404040404040404,0.292929292929293
FBX22_MOUSE,LT-Ctrl,-0.185149625390359,0.295914258843924,-0.62568673139882,2.0,0.595402480585351,0.759041362968133,,0.462962962962963,0.12962962962963
FBX3_MOUSE,LT-Ctrl,-0.550348908271273,0.28696796733537,-1.91780606519089,2.0,0.195163331690042,0.461284677921294,,0.361111111111111,0.0277777777777778
FBX4_MOUSE,LT-Ctrl,0.144231909497465,0.232031830746428,0.621603980081017,3.0,0.57823890240345,0.750386008402128,,0.288888888888889,0.0666666666666667
FBX6_MOUSE,LT-Ctrl,-0.202914321023697,0.3129984604758,-0.648291754263708,4.0,0.552132425471141,0.73350396590371,,0.407407407407407,0.185185185185185
FCL_MOUSE,LT-Ctrl,0.247172363609634,0.554599973595806,0.445676839843801,5.0,0.674466061142978,0.815880549550933,,0.407407407407407,0.296296296296296
FDFT_MOUSE,LT-Ctrl,-1.39211069320038,0.484473028588068,-2.87345344540128,1.0,0.213206400398474,0.478441948904799,,0.680555555555556,0.125
FEN1_MOUSE,LT-Ctrl,-1.71067148783733,0.225909608439623,-7.57237153237125,3.0,0.0047770464413869,0.118498447626313,,0.2,0.2
FERM2_MOUSE,LT-Ctrl,,,,,,,,,
FETUB_MOUSE,LT-Ctrl,1.20329992666827,0.818537700656362,1.47006048188541,1.0,0.380280728037925,0.611630220380389,,0.711111111111111,0.266666666666667
FGGY_MOUSE,LT-Ctrl,-0.108846757654639,0.28102938264681,-0.387314510068275,1.0,0.764754348648834,0.864949437108173,,0.592592592592593,0.037037037037037
FHOD1_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.679012345679012,0.123456790123457
FIBA_MOUSE,LT-Ctrl,1.79478431991793,0.386232476971076,4.64690161219234,2.0,0.0433226306571393,0.250514822137081,,0.459259259259259,0.348148148148148
FIBB_MOUSE,LT-Ctrl,1.84809709608939,0.819800238105659,2.25432612749644,0.0,,,,0.472222222222222,0.0277777777777778
FIBG_MOUSE,LT-Ctrl,0.738666283172559,0.0850718179889031,8.68285527022489,1.0,0.0729975604358755,0.315198316858872,,0.527777777777778,0.0833333333333333
FIBP_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.444444444444444,0.0
FINC_MOUSE,LT-Ctrl,-0.873249780625825,0.451876142424763,-1.93249808662165,6.0,0.101492070293834,0.364595717488678,,0.423280423280423,0.423280423280423
FKB10_MOUSE,LT-Ctrl,-2.65512225081595,0.542026876715151,-4.89850663293083,4.0,0.0080526291998392,0.145128389307097,,0.451388888888889,0.118055555555556
FKB15_MOUSE,LT-Ctrl,-0.998039044816787,0.30045526652298,-3.32175586857438,4.0,0.0293304001142032,0.219582291214958,,0.67816091954023,0.455938697318008
FKB1A_MOUSE,LT-Ctrl,4.4693019030783,2.49254591259984,1.7930670325814,0.0,,,,0.555555555555556,0.0
FKBP4_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.5,0.0555555555555556
FKBP7_MOUSE,LT-Ctrl,-1.74610964742484,0.769472627851045,-2.26922905926012,4.0,0.0858006798840762,0.342504947713565,,0.481481481481482,0.148148148148148
FLII_MOUSE,LT-Ctrl,-0.674352389058818,0.442620861442098,-1.52354407079169,4.0,0.20229489847926,0.467599683370092,,0.488888888888889,0.266666666666667
FLIP1_MOUSE,LT-Ctrl,-0.592942917645436,0.464839013921199,-1.27558767635187,2.0,0.330224714619139,0.577807877079197,,0.708333333333333,0.263888888888889
FLNA_MOUSE,LT-Ctrl,-1.240884878263,0.480001393010745,-2.5851693272799,5.0,0.0491234159344938,0.263717922800342,,0.617647058823529,0.395424836601307
FLNB_MOUSE,LT-Ctrl,-0.419494154335188,0.429388565970476,-0.976956974592639,4.0,0.383908237700358,0.614543744738889,,0.622222222222222,0.4
FLNC_MOUSE,LT-Ctrl,2.65742777570457,0.376999194854347,7.04889509573427,5.0,0.0008878312935474,0.0955574440026533,,0.594444444444444,0.483333333333333
FLOT1_MOUSE,LT-Ctrl,-0.0840564791713971,0.108997095187544,-0.771180911076267,1.0,0.581791959343694,0.751370571740498,,0.393939393939394,0.171717171717172
FLOT2_MOUSE,LT-Ctrl,0.0581598860815997,0.101414134684764,0.573488954595769,0.0,,,,0.722222222222222,0.277777777777778
FMN2_MOUSE,LT-Ctrl,0.5310111189236,0.474257611688747,1.11966809985983,0.0,,,,0.841269841269841,0.174603174603175
FMNL1_MOUSE,LT-Ctrl,-1.93217422145821,0.250241496953291,-7.72123826376748,5.0,0.000581866563156,0.08350764934023,,0.424242424242424,0.202020202020202
FMNL3_MOUSE,LT-Ctrl,-0.0217237956579635,0.255284467047677,-0.0850964256039377,1.0,0.945956133063139,0.971212243411912,,0.361111111111111,0.0277777777777778
FMO1_MOUSE,LT-Ctrl,-1.40918925098553,0.605161112920015,-2.32861831485822,2.0,0.145279184455071,0.415926193059188,,0.666666666666667,0.111111111111111
FMO5_MOUSE,LT-Ctrl,0.0392461618838674,0.308661306769062,0.127149600624321,3.0,0.906865848819221,0.953699640841654,,0.444444444444444,0.222222222222222
FMR1_MOUSE,LT-Ctrl,-0.0247532801261949,0.225692294747042,-0.109677116597793,1.0,0.930455342615485,0.966536242502132,,0.333333333333333,0.0
FNBP1_MOUSE,LT-Ctrl,1.21198051913356,,,0.0,,,,0.777777777777778,0.0
FND3A_MOUSE,LT-Ctrl,-0.663964115135623,0.0003970864269687,-1672.08967630569,0.0,,,,0.592592592592593,0.148148148148148
FNTB_MOUSE,LT-Ctrl,0.441206145259042,0.348656011708625,1.26544826546046,2.0,0.33317608341925,0.579973182248324,,0.555555555555556,0.111111111111111
FOCAD_MOUSE,LT-Ctrl,,,,,,,,,
FOLH1_MOUSE,LT-Ctrl,-0.497416837755209,0.345894335950836,-1.43806008383413,4.0,0.223799954948025,0.483251685994398,,0.393939393939394,0.282828282828283
FPPS_MOUSE,LT-Ctrl,-0.933543925290281,0.481539859866889,-1.93866386377306,1.0,0.303172795105457,0.551333337979309,,0.5,0.0555555555555556
FPRP_MOUSE,LT-Ctrl,inf,,,,,0.0,oneConditionMissing,0.694444444444444,0.0277777777777778
FRG1_MOUSE,LT-Ctrl,-0.948631610519994,0.524177691352863,-1.80975197183926,3.0,0.168032243380086,0.439949945297332,,0.477777777777778,0.144444444444444
FRM4A_MOUSE,LT-Ctrl,-0.61417926196254,0.319981242859185,-1.91942270263893,2.0,0.194924552652999,0.461284677921294,,0.464646464646465,0.0202020202020202
FRMD8_MOUSE,LT-Ctrl,-0.261637331057854,0.173803386267183,-1.5053638290778,2.0,0.271172200001405,0.523438168280358,,0.481481481481482,0.259259259259259
FRY_MOUSE,LT-Ctrl,0.0528469930459869,0.489629078332523,0.107932709441936,0.0,,,,0.518518518518519,0.0740740740740741
FSCN1_MOUSE,LT-Ctrl,-1.97342284363335,0.477762554281217,-4.13055151758873,3.0,0.0257418071711171,0.211897753489745,,0.333333333333333,0.0
FSD1_MOUSE,LT-Ctrl,0.223393744038073,0.554901196409927,0.40258292013673,1.0,0.756345847789973,0.86235658656377,,0.62962962962963,0.0740740740740741
FSD1L_MOUSE,LT-Ctrl,0.299399604314215,0.726958316376172,0.411852505941052,1.0,0.751284042138043,0.860062651757489,,0.472222222222222,0.0277777777777778
FUMH_MOUSE,LT-Ctrl,-0.416174465628632,0.485490433334032,-0.857224853578713,2.0,0.481642683202469,0.684609652012384,,0.622222222222222,0.177777777777778
FUS_MOUSE,LT-Ctrl,,,,,,,,,
FUT11_MOUSE,LT-Ctrl,-1.00505766535644,0.333225782854655,-3.01614615995911,3.0,0.056933016610144,0.280031000303383,,0.333333333333333,0.111111111111111
FUT8_MOUSE,LT-Ctrl,-1.29597717744128,0.376354927804016,-3.44349729922003,3.0,0.0411309894007319,0.247664178170955,,0.425925925925926,0.0925925925925926
FXL15_MOUSE,LT-Ctrl,0.605397481276726,0.0019218017906698,315.01556727435,0.0,,,,0.555555555555556,0.0
FXR2_MOUSE,LT-Ctrl,0.452220726160097,0.144481996591153,3.12994516153985,1.0,0.196871007627442,0.463105483078502,,0.555555555555556,0.111111111111111
FXYD6_MOUSE,LT-Ctrl,,,,,,,,,
FYCO1_MOUSE,LT-Ctrl,-0.776707169247306,0.118692676790748,-6.5438508107507,0.0,,,,0.688888888888889,0.0222222222222222
FYN_MOUSE,LT-Ctrl,0.0056730216415386,0.0006607789547254,8.58535460454492,0.0,,,,0.555555555555556,0.0
FYN_MOUSE;YES_MOUSE,LT-Ctrl,0.457531584235558,0.293228840736377,1.56032258998321,2.0,0.259053505999114,0.511894818082655,,0.592592592592593,0.148148148148148
G3BP1_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.494949494949495,0.0505050505050505
G3BP2_MOUSE,LT-Ctrl,-0.390984389964589,0.806030854933765,-0.485073725864648,4.0,0.65299228482444,0.80245997240018,,0.277777777777778,0.166666666666667
G3P_MOUSE,LT-Ctrl,0.0023842625023273,0.592228662633514,0.0040259154153819,5.0,0.996943481059325,0.99704169429646,,0.733333333333333,0.511111111111111
G6PE_MOUSE,LT-Ctrl,-0.114298571206335,0.263522030939795,-0.433734404667093,3.0,0.693778995612761,0.823193590867315,,0.407407407407407,0.296296296296296
G6PI_MOUSE,LT-Ctrl,-0.529603571826124,0.465839666505796,-1.13687951006537,7.0,0.293004522331404,0.544102725186486,,0.322222222222222,0.322222222222222
GA2L2_MOUSE,LT-Ctrl,,,,,,,,,
GABT_MOUSE,LT-Ctrl,-0.459520972259954,0.5071700113249,-0.90604917877445,0.0,,,,0.688888888888889,0.0222222222222222
GAK_MOUSE,LT-Ctrl,-1.22715556763932,0.258143504878309,-4.75377278315723,6.0,0.0031464772199347,0.109473052781292,,0.431372549019608,0.431372549019608
GALK2_MOUSE,LT-Ctrl,0.0106541755164811,0.0813300746414293,0.130999209867365,0.0,,,,0.694444444444444,0.0277777777777778
GALM_MOUSE,LT-Ctrl,0.677458681988337,0.150544268333722,4.50006293488747,2.0,0.0460007087210421,0.257200007648984,,0.311111111111111,0.0888888888888889
GALT2_MOUSE,LT-Ctrl,-2.36718834067248,0.176556068816147,-13.4075727701975,1.0,0.04739435153831,0.258382493531703,,0.666666666666667,0.0
GAMT_MOUSE,LT-Ctrl,0.358690075790534,0.45446798489877,0.789252681617231,2.0,0.512669536092714,0.708807367856236,,0.5,0.0555555555555556
GAN_MOUSE,LT-Ctrl,0.450104910068516,0.539347667164582,0.834535750260633,4.0,0.450920754996331,0.662289858900861,,0.533333333333333,0.311111111111111
GANAB_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.444444444444444,0.0
GANC_MOUSE,LT-Ctrl,0.196662818820549,0.341445987230199,0.575970508295829,3.0,0.605003254353295,0.764500004754127,,0.240740740740741,0.12962962962963
GAPD1_MOUSE,LT-Ctrl,-1.45068751774961,0.241229868540932,-6.01371433199394,0.0,,,,0.666666666666667,0.0
GAS2_MOUSE,LT-Ctrl,,,,,,,,,
GAS6_MOUSE,LT-Ctrl,,,,,,,,,
GAS7_MOUSE,LT-Ctrl,,,,,,,,,
GBA2_MOUSE,LT-Ctrl,0.315483719667651,0.333277399523955,0.946610001513094,1.0,0.517456300816903,0.710050869956434,,0.577777777777778,0.0222222222222222
GBG11_MOUSE,LT-Ctrl,-0.947127995202946,0.46104746884437,-2.05429605237168,0.0,,,,0.666666666666667,0.0
GBP2_MOUSE,LT-Ctrl,,,,,,,,,
GCAB_MOUSE,LT-Ctrl,0.655606378098609,0.6288792412115,1.04249963289553,3.0,0.37379946834311,0.606918122673271,,0.355555555555556,0.0222222222222222
GCC2_MOUSE,LT-Ctrl,-0.864745572216923,0.41707306034126,-2.07336712543689,3.0,0.129823204100648,0.398458858545108,,0.581481481481481,0.359259259259259
GCDH_MOUSE,LT-Ctrl,0.879557113446611,0.453938186484466,1.93761428237258,3.0,0.148057241602075,0.417941043796347,,0.388888888888889,0.0555555555555556
GCN1_MOUSE,LT-Ctrl,-1.65297542780323,0.516414505772108,-3.20086947467095,7.0,0.0150476268658386,0.170876407093952,,0.553497942386831,0.553497942386831
GCP60_MOUSE,LT-Ctrl,-0.303567826409304,0.0020901487645993,-145.237425943455,0.0,,,,0.555555555555556,0.0
GDAP2_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.685185185185185,0.12962962962963
GDIA_MOUSE,LT-Ctrl,-0.893582494307638,0.490757210168585,-1.82082397526197,0.0,,,,0.5,0.0555555555555556
GDPD1_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.481481481481482,0.037037037037037
GDPP1_MOUSE,LT-Ctrl,0.74371633295608,0.0811154423785356,9.16861587816327,0.0,,,,0.666666666666667,0.0
GEPH_MOUSE,LT-Ctrl,inf,,,,,0.0,oneConditionMissing,0.688888888888889,0.0222222222222222
GFOD2_MOUSE,LT-Ctrl,0.461759212690356,0.287320380160567,1.60712307436147,0.0,,,,0.866666666666667,0.0888888888888889
GFPT1_MOUSE,LT-Ctrl,-1.13121848375653,0.261956390888693,-4.31834657638566,6.0,0.0049917146749161,0.118733641971105,,0.551440329218107,0.440329218106996
GFRA1_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
GFRA3_MOUSE,LT-Ctrl,0.22785734534012,0.510777449213151,0.446099070526963,0.0,,,,0.825396825396825,0.158730158730159
GGA2_MOUSE,LT-Ctrl,-0.417486488782663,0.374236809436844,-1.11556767868693,3.0,0.34591929514541,0.589861686043773,,0.37037037037037,0.148148148148148
GGA3_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.666666666666667,0.0
GGH_MOUSE,LT-Ctrl,-0.914525688533897,0.294948453036541,-3.10062886961674,1.0,0.198614457981244,0.464165280254509,,0.355555555555556,0.0222222222222222
GGT7_MOUSE,LT-Ctrl,-0.0150961695574059,0.29270845898714,-0.051574080262809,2.0,0.96355584438309,0.981282820073106,,0.111111111111111,0.0
GGYF2_MOUSE,LT-Ctrl,-0.538922771275677,0.270385527472688,-1.99316426553235,2.0,0.184436832565939,0.451100384485033,,0.488888888888889,0.155555555555556
GILT_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.444444444444444,0.0
GIMA4_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.652777777777778,0.0972222222222222
GIPC1_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.555555555555556,0.0
GIT1_MOUSE,LT-Ctrl,inf,,,,,0.0,oneConditionMissing,0.592592592592593,0.037037037037037
GLCM_MOUSE,LT-Ctrl,-1.10012985463444,0.383255876090158,-2.87048398541877,0.0,,,,0.466666666666667,0.0222222222222222
GLCNE_MOUSE,LT-Ctrl,-0.570997108851392,0.417288923371494,-1.36834954601241,2.0,0.30464266320103,0.551333337979309,,0.481481481481482,0.148148148148148
GLGB_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.73015873015873,0.174603174603175
GLMN_MOUSE,LT-Ctrl,,,,,,,,,
GLNA_MOUSE,LT-Ctrl,0.644477897720882,0.441231911172995,1.46063301724385,0.0,,,,0.611111111111111,0.0555555555555556
GLPK_MOUSE,LT-Ctrl,-0.343596557756898,,,0.0,,,,0.777777777777778,0.0
GLRX2_MOUSE,LT-Ctrl,0.0924637622747009,0.000664818775913,139.081153578594,0.0,,,,0.481481481481482,0.037037037037037
GLT17_MOUSE,LT-Ctrl,-0.104877205721569,0.262698561385482,-0.399230224819056,3.0,0.716445266901133,0.838475791768907,,0.155555555555556,0.155555555555556
